method,kT,stacking,disregistry,d,energy,energy_inf
KC-QMC,4.0,AB,0.0,6.34,21.121669040847337,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.35,21.1368163152365,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.36,21.151781511551235,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.37,21.166566098021576,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.38,21.18117152393097,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.39,21.19559921938344,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.4,21.20985059576924,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.41,21.223927045764867,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.42,21.237829943624092,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.43,21.251560645207064,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.44,21.26512048850418,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.45,21.27851079328684,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.46,21.29173286166042,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.47,21.304787978093373,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.48,21.317677409620956,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.49,21.33040240596165,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.5,21.342964199691778,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.51,21.355364006391028,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.52,21.367603024904383,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.53,21.37968243722571,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.54,21.39160340910894,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.55,21.403367089573294,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.56,21.41497461180552,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.57,21.426427092548693,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.58,21.43772563285893,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.59,21.44887131784344,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.6,21.459865217038896,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.61,21.470708384440513,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.62,21.481401858647587,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.63,21.491946662950795,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.64,21.502343805652345,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.65,21.512594279833138,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.66,21.52269906399306,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.67,21.532659121701727,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.68,21.54247540186043,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.69,21.552148839109577,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.7,21.561680353421252,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.71,21.57107085073949,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.72,21.580321222689236,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.73,21.58943234704202,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.74,21.598405087483115,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.75,21.607240294018993,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.76,21.615938802890014,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.77,21.624501436715946,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.78,21.632929004757898,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.79,21.641222302772803,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.8,21.649382113304455,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.81,21.65740920556709,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.82,21.665304335940164,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.83,21.673068247706397,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.84,21.680701671139104,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.85,21.68820532396785,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.86,21.69557991097099,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.87,21.702826124470448,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.88,21.709944644157076,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.89,21.716936137439916,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.9,21.723801259242464,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.91,21.730540652148193,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.92,21.737154946720693,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.93,21.743644761445466,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.94,21.750010702584404,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.95,21.75625336455414,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.96,21.76237333001336,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.97,21.768371169629972,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.98,21.774247442401247,-154.5893676485416
KC-QMC,4.0,AB,0.0,6.99,21.780002695741132,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.0,21.785637465509353,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.01,21.791152275836794,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.02,21.796547639620258,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.03,21.801824058318743,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.04,21.80698202198255,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.05,21.812022009544307,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.06,21.81694448858616,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.07,21.821749915747205,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.08,21.82643873640336,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.09,21.831011385045713,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.1,21.835468285076786,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.11,21.83980984913069,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.12,21.84403647875297,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.13,21.8481485650409,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.14,21.852146487944992,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.15,21.856030616996577,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.16,21.85980131092947,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.17,21.863458917854587,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.18,21.86700377537636,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.19,21.870436210476328,-154.5893676485416
KC-QMC,4.0,AB,0.0,7.2,21.873756539833266,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.8,49.340066812204896,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.81,47.0702285815496,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.82,44.886472560378024,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.83,42.78600892977556,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.84,40.7661323294451,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.85,38.82421942439396,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.86,36.95772653937456,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.87,35.16418735656771,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.88,33.441210677236086,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.89,31.78647824411746,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.9,30.197742624237435,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.91,28.672825149376877,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.92,27.209613913990324,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.93,25.806061827956,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.94,24.460184723720886,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.95,23.170059515861794,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.96,21.933822411549045,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.97,20.749667171243345,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.98,19.615843418141594,-154.5893676485416
KC-QMC,4.0,SP,0.16667,2.99,18.5306549941306,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.0,17.49245836265618,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.01,16.499661056121113,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.02,15.550720166793326,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.03,14.644140880613122,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.04,13.778475051920395,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.05,12.952319818956312,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.06,12.164316258247709,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.07,11.413148077350343,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.08,10.697540344728623,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.09,10.0162582557532,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.1,9.368105933739571,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.11,8.751925265678437,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.12,8.16659477064968,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.13,7.611028501181863,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.14,7.08417497589835,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.15,6.585016142867971,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.16,6.11256637275801,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.17,5.665871481091017,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.18,5.244007778615924,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.19,4.846081149298698,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.2,4.4712261548265815,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.21,4.118605165247573,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.22,3.787407514435472,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.23,3.4768486810207833,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.24,3.186169491993496,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.25,2.9146353504329454,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.26,2.661535485414788,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.27,2.426182223687647,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.28,2.2079102832940407,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.29,2.0060760869528167,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.3,1.8200570966291707,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.31,1.649251166760223,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.32,1.4930759171256796,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.33,1.3509681239083875,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.34,1.222383128857473,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.35,1.1067942656809464,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.36,1.0036923038423993,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.37,0.912584908248391,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.38,0.8329961155250203,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.39,0.7644658253993839,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.4,0.7065493075351696,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.41,0.6588167228037491,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.42,0.6208526590198744,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.43,0.5922556803852785,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.44,0.5726378903782461,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.45,0.5616245077399071,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.46,0.5588534556154627,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.47,0.5639749619294889,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.48,0.5766511730325874,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.49,0.5965557779709343,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.5,0.6233736446592957,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.51,0.6568004666769411,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.52,0.6965424209192861,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.53,0.7423158354940824,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.54,0.7938468676584307,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.55,0.8508711916801985,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.56,0.9131336955470033,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.57,0.9803881879488472,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.58,1.0523971131478902,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.59,1.128931274957722,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.6,1.209769569337368,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.61,1.2946987244940829,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.62,1.3835130496299826,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.63,1.476014190906426,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.64,1.5720108950918075,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.65,1.6713187803106848,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.66,1.7737601139233448,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.67,1.879163597128354,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.68,1.9873641563171986,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.69,2.0982027408026624,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.7,2.2115261265134905,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.71,2.327186726441141,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.72,2.4450424058595672,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.73,2.5649563045299146,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.74,2.6867966632999014,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.75,2.8104366566985846,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.76,2.9357542306534015,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.77,3.062631944922032,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.78,3.1909568208211567,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.79,3.3206201936409343,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.8,3.451517569308635,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.81,3.5835484860290308,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.82,3.7166163797082845,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.83,3.850628454150865,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.84,3.985495555010857,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.85,4.121132047555875,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.86,4.257455698621925,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.87,4.394387562060729,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.88,4.531851867912337,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.89,4.669775914720958,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.9,4.808089966187254,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.91,4.946727149566868,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.92,5.085623358900193,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.93,5.224717160104774,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.94,5.363949699793011,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.95,5.503264616680099,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.96,5.642607955727726,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.97,5.781928085343679,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.98,5.921175616938854,-154.5893676485416
KC-QMC,4.0,SP,0.16667,3.99,6.06030332724913,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.0,6.199266082927352,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.01,6.33802076781285,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.02,6.476526212267345,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.03,6.614743125101086,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.04,6.752634027245222,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.05,6.8901631879853085,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.06,7.027296563144773,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.07,7.164001735072816,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.08,7.3002478548150975,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.09,7.436005585914245,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.1,7.571247050509555,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.11,7.7059457762225065,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.12,7.840076646127272,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.13,7.973615849332418,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.14,8.106540833279723,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.15,8.23883025808027,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.16,8.37046395195648,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.17,8.501422868430382,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.18,8.631689044414088,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.19,8.761245560308453,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.2,8.890076501149451,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.21,9.0181669187441,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.22,9.14550279561081,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.23,9.272071009734645,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.24,9.397859300661366,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.25,9.522856236551888,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.26,9.647051182517316,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.27,9.77043427011813,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.28,9.89299636729993,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.29,10.014729050191818,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.3,10.135624575079419,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.31,10.25567585186218,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.32,10.374876418180065,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.33,10.493220414209645,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.34,10.610702559031779,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.35,10.727318126679165,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.36,10.843062924221158,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.37,10.957933269557543,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.38,11.071925970813027,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.39,11.18503830570262,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.4,11.297268002177589,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.41,11.408613219537074,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.42,11.519072529976256,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.43,11.628644901153166,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.44,11.737329679075629,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.45,11.845126571744913,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.46,11.95203563341056,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.47,12.058057248970727,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.48,12.16319211939117,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.49,12.267441247822717,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.5,12.370805925223976,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.51,12.473287717613857,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.52,12.574888453062158,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.53,12.67561020940775,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.54,12.775455302587943,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.55,12.874426274880534,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.56,12.972525884018978,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.57,13.069757092511281,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.58,13.166123057570076,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.59,13.261627120809862,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.6,13.356272799166618,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.61,13.45006377552636,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.62,13.543003889877582,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.63,13.635097130812937,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.64,13.726347627380164,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.65,13.816759641078534,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.66,13.906337558553787,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.67,13.995085883827414,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.68,14.083009231719188,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.69,14.170112320629414,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.7,14.256399966514437,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.71,14.341877076221863,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.72,14.426548641640693,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.73,14.510419733909657,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.74,14.593495497771073,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.75,14.675781146303052,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.76,14.757281955739018,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.77,14.838003260520054,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.78,14.917950448550982,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.79,14.997128956631059,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.8,15.07554426623392,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.81,15.153201898850966,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.82,15.230107412615325,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.83,15.30626639793627,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.84,15.38168447400676,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.85,15.456367285136366,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.86,15.53032049749163,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.87,15.603549795720028,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.88,15.676060879835859,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.89,15.747859462280758,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.9,15.818951264984207,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.91,15.88934201662778,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.92,15.959037450142205,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.93,16.028043300058926,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.94,16.096365300094476,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.95,16.16400918108411,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.96,16.230980668537086,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.97,16.297285480744904,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.98,16.36292932656943,-154.5893676485416
KC-QMC,4.0,SP,0.16667,4.99,16.427917903725756,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.0,16.492256897006882,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.01,16.55595197636285,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.02,16.619008795445552,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.03,16.681432989920722,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.04,16.743230176129146,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.05,16.804405949515058,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.06,16.864965883403784,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.07,16.924915527604753,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.08,16.984260407392867,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.09,17.04300602231524,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.1,17.10115784496884,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.11,17.158721320098266,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.12,17.21570186363533,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.13,17.27210486185504,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.14,17.32793567032786,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.15,17.38319961327943,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.16,17.43790198280476,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.17,17.492048038111534,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.18,17.54564300502534,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.19,17.59869207502925,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.2,17.65120040506008,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.21,17.703173116693506,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.22,17.754615295882104,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.23,17.805531992198667,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.24,17.855928218719782,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.25,17.90580895153107,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.26,17.955179129116004,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.27,18.004043652443215,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.28,18.05240738444263,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.29,18.10027514959802,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.3,18.147651734034298,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.31,18.194541885110084,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.32,18.240950311068445,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.33,18.286881681415252,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.34,18.33234062604606,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.35,18.377331735682674,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.36,18.42185956152389,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.37,18.465928615245502,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.38,18.509543368971208,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.39,18.552708255068865,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.4,18.595427666325122,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.41,18.637705955887213,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.42,18.679547437117435,-154.5893676485416
