method,kT,stacking,disregistry,d,energy,energy_inf
KC-DFT-D2,5.0,AB,0.0,6.02,-2.1625317791476846,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.03,-2.1448547770269215,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.04,-2.1273729932436254,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.05,-2.1100846162589733,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.06,-2.0929878568276763,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.07,-2.07608094799798,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.08,-2.059362144849729,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.09,-2.0428297242033295,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.1,-2.0264819843287114,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.11,-2.010317244887119,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.12,-1.994333846581867,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.13,-1.9785301507799886,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.14,-1.9629045396868605,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.15,-1.947455415764125,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.16,-1.9321812017005868,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.17,-1.9170803400338627,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.18,-1.9021512931212783,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.19,-1.8873925427906215,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.2,-1.872802590194624,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.21,-1.8583799556363374,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.22,-1.8441231782489922,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.23,-1.8300308158795815,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.24,-1.8161014449724462,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.25,-1.8023336601327173,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.26,-1.78872607415542,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.27,-1.7752773177926429,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.28,-1.761986039346084,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.29,-1.7488509050162975,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.3,-1.735870598029578,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.31,-1.7230438189289998,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.32,-1.7103692852542736,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.33,-1.6978457313380204,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.34,-1.685471908247564,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.35,-1.6732465834065806,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.36,-1.6611685406824108,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.37,-1.6492365799786057,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.38,-1.6374495171767194,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.39,-1.6258061841363087,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.4,-1.6143054281419609,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.41,-1.6029461121070199,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.42,-1.5917271142534446,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.43,-1.580647328082705,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.44,-1.5697056619101204,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.45,-1.5589010391267948,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.46,-1.5482323977630585,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.47,-1.5376986905466765,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.48,-1.527298884553602,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.49,-1.5170319612370804,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.5,-1.5068969161075074,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.51,-1.4968927588197403,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.52,-1.4870185128238518,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.53,-1.477273215452442,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.54,-1.467655917571392,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.55,-1.458165683579864,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.56,-1.4488015912647825,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.57,-1.4395627316262107,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.58,-1.4304482088482473,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.59,-1.4214571399788838,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.6,-1.4125886550464202,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.61,-1.4038418969721533,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.62,-1.3952160209883004,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.63,-1.3867101952491794,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.64,-1.3783235999871977,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.65,-1.3700554280076176,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.66,-1.3619048841064796,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.67,-1.3538711853616405,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.68,-1.3459535606380086,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.69,-1.3381512508203741,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.7,-1.3304635086096823,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.71,-1.3228895982028916,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.72,-1.3154287954675965,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.73,-1.3080803878547158,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.74,-1.300843674049247,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.75,-1.2937179641448893,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.76,-1.2867025792656932,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.77,-1.2797968518570997,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.78,-1.273000125249382,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.79,-1.2663117537158541,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.8,-1.259731102414662,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.81,-1.2532575471850578,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.82,-1.2468904746056069,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.83,-1.2406292818195652,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.84,-1.2344733764766715,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.85,-1.2284221767622512,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.86,-1.2224751109606586,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.87,-1.2166316179500427,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.88,-1.2108911465329584,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.89,-1.205253155931132,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.9,-1.1997171150578652,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.91,-1.194282503100112,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.92,-1.188948809140129,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.93,-1.1837155318935402,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.94,-1.1785821802041028,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.95,-1.1735482722579036,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.96,-1.1686133361945394,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.97,-1.1637769095541444,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.98,-1.159038539568428,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.99,-1.1543977827823255,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.0,-1.1498542052286211,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.01,-1.14540738236974,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.02,-1.1410568987485021,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.03,-1.1368023483955767,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.04,-1.1326433343347162,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.05,-1.128579468902899,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.06,-1.1246103733719792,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.07,-1.1207356782106217,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.08,-1.1169550226186402,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.09,-1.1132680550508667,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.1,-1.1096744326059707,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.11,-1.1061738214048091,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.12,-1.1027658962120768,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.13,-1.0994503406982403,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.14,-1.0962268471776042,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.15,-1.093095116695622,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.16,-1.0900548588833772,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.17,-1.0871057919575833,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.18,-1.0842476428369991,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.19,-1.0814801468222868,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,7.2,-1.0788030477997381,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.8,0.07393528340617195,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.81,-1.2230886740726419,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.82,-2.463298397284234,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.83,-3.648680565180257,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.84,-4.781157894060016,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.85,-5.862591091456125,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.86,-6.89478075367515,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.87,-7.879469208273804,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.88,-8.81834230243112,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.89,-9.713031139690429,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.9,-10.565113765740534,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.91,-11.376116804778576,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.92,-12.147517047676956,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.93,-12.880742994049797,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.94,-13.577176348218927,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.95,-14.238153471553233,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.96,-14.86496679164702,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.97,-15.458866169530666,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.98,-16.021060226892587,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,2.99,-16.552717633341672,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.0,-17.0549683557183,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.01,-17.528904869628605,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.02,-17.97558333532652,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.03,-18.396024738263804,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.04,-18.79121599512291,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.05,-19.162111027137144,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.06,-19.509631800523493,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.07,-19.83466933647287,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.08,-20.138084689504467,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.09,-20.42070989732747,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.1,-20.68334890130791,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.11,-20.92677843911224,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.12,-21.151748910662718,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.13,-21.358985217026202,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.14,-21.549187574652024,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.15,-21.72303230370744,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.16,-21.881172593712108,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.17,-22.024239244201453,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.18,-22.15284138394054,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.19,-22.267567167407833,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.2,-22.368984450178687,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.21,-22.457641443266766,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.22,-22.534067347703967,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.23,-22.598772968980484,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.24,-22.652251313236775,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.25,-22.694978164247004,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.26,-22.72741264285287,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.27,-22.74999774940079,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.28,-22.763160888687707,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.29,-22.767314378957963,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.3,-22.762855945067713,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.31,-22.750169195933267,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.32,-22.72962408751482,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.33,-22.70157737104455,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.34,-22.66637302719755,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.35,-22.624342686787713,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.36,-22.575806038134033,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.37,-22.52107122176676,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.38,-22.460435212618904,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.39,-22.39418418990681,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.4,-22.322593895951286,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.41,-22.24592998321168,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.42,-22.164448350056773,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.43,-22.07839546681498,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.44,-21.98800869070692,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.45,-21.893516570708016,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.46,-21.795139143505367,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.47,-21.693088219180936,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.48,-21.5875676581054,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.49,-21.478773639304563,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.5,-21.36689491965808,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.51,-21.252113085181918,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.52,-21.13460279427818,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.53,-21.014532012777636,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.54,-20.89206224208465,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.55,-20.767348739289446,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.56,-20.640540730702924,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.57,-20.5117816181737,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.58,-20.381209178973222,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.59,-20.248955759045202,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.6,-20.115148459997727,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.61,-19.979909320361912,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.62,-19.84335549036041,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.63,-19.705599401466316,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.64,-19.566748930345057,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.65,-19.426907557353843,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.66,-19.28617451991886,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.67,-19.14464496084838,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.68,-19.00241007198929,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.69,-18.8595572328486,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.7,-18.716170144849457,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.71,-18.572328961308813,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.72,-18.428110412874958,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.73,-18.283587928803172,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.74,-18.13883175479714,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.75,-17.9939090659027,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.76,-17.848884076956892,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.77,-17.703818148060236,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.78,-17.558769887691597,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.79,-17.41379525163211,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.8,-17.26894763877499,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.81,-17.12427798419958,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.82,-16.97983484825818,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.83,-16.83566450359649,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.84,-16.6918110185361,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.85,-16.548316338157747,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.86,-16.4052203623869,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.87,-16.26256102148909,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.88,-16.120374349236954,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.89,-15.978694553137757,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.9,-15.837554082798306,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.91,-15.696983695728704,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.92,-15.55701252084691,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.93,-15.417668120004237,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.94,-15.278976547182538,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.95,-15.140962406032486,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.96,-15.00364890502533,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.97,-14.867057911062147,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.98,-14.73121000098763,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,3.99,-14.596124511474045,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.0,-14.461819587246282,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.01,-14.328312227502465,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.02,-14.19561833073385,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.03,-14.063752738118637,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.04,-13.932729275285965,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.05,-13.80256079279934,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.06,-13.673259204893839,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.07,-13.544835527369287,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.08,-13.417299913562601,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.09,-13.29066168962163,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.1,-13.164929388149176,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.11,-13.040110780857503,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.12,-12.916212909825845,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.13,-12.793242118292255,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.14,-12.671204079349991,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.15,-12.55010382461478,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.16,-12.429945771262283,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.17,-12.310733748046914,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.18,-12.192471021262463,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.19,-12.075160318257986,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.2,-11.9588038517104,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.21,-11.843403341976227,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.22,-11.728960038919467,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.23,-11.61547474307008,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.24,-11.502947825851152,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.25,-11.391379249282181,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.26,-11.280768584663747,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.27,-11.171115030767396,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.28,-11.062417431356153,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.29,-10.95467429200653,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.3,-10.847883796493988,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.31,-10.742043821956031,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.32,-10.637151954491856,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.33,-10.533205503306817,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.34,-10.43020151471137,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.35,-10.328136785479728,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.36,-10.227007875946583,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.37,-10.126811122172512,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.38,-10.02754264808027,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.39,-9.9291983768926,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.4,-9.83177404201706,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.41,-9.735265198018169,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.42,-9.63966723048361,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.43,-9.544975366152357,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.44,-9.45118468196597,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.45,-9.358290114527335,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.46,-9.266286468686303,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.47,-9.175168425717857,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.48,-9.08493055170402,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.49,-8.995567304838914,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.5,-8.907073043315904,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.51,-8.81944203202147,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.52,-8.732668449578341,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.53,-8.646746394806542,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.54,-8.561669893184444,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.55,-8.477432902524015,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.56,-8.39402931908262,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.57,-8.311452982889023,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.58,-8.229697683244012,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.59,-8.148757163464325,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.6,-8.06862512617954,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.61,-7.989295237610349,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.62,-7.910761132254265,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.63,-7.833016417018371,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.64,-7.7560546754684765,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.65,-7.679869471525308,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.66,-7.60445435330621,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.67,-7.529802856675815,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.68,-7.455908508592984,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.69,-7.382764830515953,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.7,-7.31036534125451,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.71,-7.2387035600841045,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.72,-7.167773009598022,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.73,-7.097567218326731,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.74,-7.0280797231826,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.75,-6.959304072195664,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.76,-6.891233826463576,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.77,-6.82386256265454,-154.89072881434413
KC-DFT-D2,5.0,SP,0.16667,4.78,-6.757183874869952,-154.89072881434413
