method,kT,stacking,disregistry,d,energy,energy_inf
KC-QMC,inf,Mid,0.5,4.49,-10.103946331480984,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.5,-10.009430293750484,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.51,-9.915684900275664,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.52,-9.822710250940872,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.53,-9.730506147519918,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.54,-9.639072106772801,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.55,-9.548407374008093,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.56,-9.458510935102822,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.57,-9.36938152849325,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.58,-9.281017657311168,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.59,-9.193417599890381,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.6,-9.106579421058996,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.61,-9.020500982180238,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.62,-8.93517995160073,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.63,-8.850613813614473,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.64,-8.766799878474558,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.65,-8.683735290745972,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.66,-8.60141703824047,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.67,-8.519841960311169,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.68,-8.43900675556506,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.69,-8.358907989779254,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.7,-8.279542103235144,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.71,-8.200905417877948,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.72,-8.122994143981487,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.73,-8.045804386929376,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.74,-7.969332153355936,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.75,-7.893573357461719,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.76,-7.818523826659657,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.77,-7.744179307250306,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.78,-7.670535469980678,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.79,-7.597587914933683,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.8,-7.525332176766824,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.81,-7.453763729514321,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.82,-7.382877990981797,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.83,-7.312670327402884,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.84,-7.243136057397351,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.85,-7.174270456394879,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.86,-7.106068760243943,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.87,-7.038526169169927,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.88,-6.971637851092964,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.89,-6.905398945382331,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.9,-6.839804566116072,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.91,-6.774849804874975,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.92,-6.71052973420592,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.93,-6.646839410328539,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.94,-6.5837738760747015,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.95,-6.521328163158614,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.96,-6.4594972950580996,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.97,-6.398276289488422,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.98,-6.337660160497762,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.99,-6.277643920708215,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.0,-6.218222583644092,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.01,-6.1593911655654665,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.02,-6.101144687418127,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.03,-6.0434781766089145,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.04,-5.986386669188505,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.05,-5.929865210928256,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.06,-5.873908859182848,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.07,-5.818512684520101,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.08,-5.763671772001544,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.09,-5.709381222550292,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.1,-5.655636154435342,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.11,-5.6024317042320035,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.12,-5.549763028189773,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.13,-5.497625303280074,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.14,-5.446013728331309,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.15,-5.394923524843762,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.16,-5.344349938124651,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.17,-5.294288238015724,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.18,-5.244733719795477,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.19,-5.195681705139577,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.2,-5.147127542528324,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.21,-5.099066608090652,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.22,-5.051494306477252,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.23,-5.004406071122503,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.24,-4.957797365059378,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.25,-4.9116636813560035,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.26,-4.866000543581322,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.27,-4.820803506358061,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.28,-4.776068155741086,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.29,-4.731790109653957,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.3,-4.68796501820907,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.31,-4.6445885639986955,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.32,-4.601656462618848,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.33,-4.5591644625528716,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.34,-4.517108346015448,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.35,-4.475483928370522,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.36,-4.4342870591790415,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.37,-4.39351362187881,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.38,-4.353159534046426,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.39,-4.313220747455489,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.4,-4.273693248425843,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.41,-4.234573057794478,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.42,-4.195856230799109,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.43,-4.157538857427426,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.44,-4.1196170624752995,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.45,-4.082087005284848,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.46,-4.044944880006369,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.47,-4.008186915481929,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.48,-3.971809375245357,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.49,-3.935808557580458,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.5,-3.900180795317283,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.51,-3.86492245606496,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.52,-3.8300299416587222,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.53,-3.795499688567361,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.54,-3.761328167602187,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.55,-3.727511883742409,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.56,-3.6940473762515467,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.57,-3.660931218211772,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.58,-3.6281600169022568,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.59,-3.595730413100682,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.6,-3.5636390814033803,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.61,-3.5318827297887765,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.62,-3.50045809961739,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.63,-3.469361965486314,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.64,-3.4385911348217633,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.65,-3.408142448111903,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.66,-3.378012778266566,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.67,-3.3481990310247056,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.68,-3.3186981439066585,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.69,-3.289507086999947,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.7,-3.2606228620861657,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.71,-3.232042502524564,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.72,-3.2037630736012943,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.73,-3.1757816713652574,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.74,-3.1480954233556986,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.75,-3.1207014878164046,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.76,-3.093597053695703,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.77,-3.066779340355424,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.78,-3.0402455973962788,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.79,-3.01399310445413,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.8,-2.9880191709380597,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.81,-2.962321135768434,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.82,-2.9368963672895916,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.83,-2.9117422628914937,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.84,-2.8868562488642056,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.85,-2.8622357801068574,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.86,-2.837878340127645,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.87,-2.8137814403453376,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.88,-2.789942620380316,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.89,-2.7663594475016,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.9,-2.7430295163940173,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.91,-2.71995044927462,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.92,-2.697119895135984,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.93,-2.6745355299208313,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.94,-2.6521950561145786,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.95,-2.6300962026580237,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.96,-2.608236724481685,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.97,-2.5866144024184905,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.98,-2.565227043116465,-154.5903787222419
KC-QMC,inf,Mid,0.5,5.99,-2.5440724786021747,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.0,-2.5231485659605823,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.01,-2.5024531875678804,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.02,-2.481984250305686,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.03,-2.461739685793873,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.04,-2.4417174498084933,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.05,-2.421915522310883,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.06,-2.402331907127518,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.07,-2.3829646318336017,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.08,-2.3638117472874,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.09,-2.3448713277175557,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.1,-2.326141470199218,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.11,-2.3076202948286664,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.12,-2.2893059440830257,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.13,-2.2711965829948895,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.14,-2.253290398628451,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.15,-2.2355855999921914,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.16,-2.2180804180679843,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.17,-2.200773105083499,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.18,-2.18366193480324,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.19,-2.166745202121092,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.2,-2.1500212227692828,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.21,-2.133488333405694,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.22,-2.1171448911190964,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.23,-2.1009892732836306,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.24,-2.085019877704326,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.25,-2.069235121831298,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.26,-2.0536334431089927,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.27,-2.0382132985978387,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.28,-2.022973164683208,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.29,-2.007911536929896,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.3,-1.9930269301112276,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.31,-1.9783178776851855,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.32,-1.9637829319981392,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.33,-1.9494206637900788,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.34,-1.9352296621655114,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.35,-1.9212085343315266,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.36,-1.9073559056269005,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.37,-1.8936704191437457,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.38,-1.8801507355237845,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.39,-1.8667955331911799,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.4,-1.853603507654043,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.41,-1.8405733716499526,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.42,-1.8277038549713325,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.43,-1.814993704261724,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.44,-1.8024416828120593,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.45,-1.790046570560662,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.46,-1.777807163685793,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.47,-1.7657222747802734,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.48,-1.7537907324149273,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.49,-1.7420113811385818,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.5,-1.7303830813616514,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.51,-1.7189047090068925,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.52,-1.707575155684026,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.53,-1.6963933283404913,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.54,-1.6853581490868237,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.55,-1.6744685552548617,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.56,-1.6637234990485013,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.57,-1.6531219475727994,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.58,-1.6426628826884553,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.59,-1.632345300691668,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.6,-1.622168212546967,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.61,-1.6121306432469282,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.62,-1.6022316324233543,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.63,-1.5924702333577443,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.64,-1.5828455135051627,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.65,-1.5733565542905126,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.66,-1.5640024506137706,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.67,-1.554782311170129,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.68,-1.5456952581298538,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.69,-1.5367404269636609,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.7,-1.527916966500925,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.71,-1.519224038842367,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.72,-1.510660819010809,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.73,-1.5022264950093813,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.74,-1.493920267734211,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.75,-1.4857413508580066,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.76,-1.4776889706845395,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.77,-1.4697623661486432,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.78,-1.4619607885251753,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.79,-1.454283501545433,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.8,-1.4467297812225297,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.81,-1.4392989157058764,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.82,-1.431990205339389,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.83,-1.4248029622540344,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.84,-1.417736510746181,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.85,-1.4107901867828332,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.86,-1.403963338205358,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.87,-1.3972553243511356,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.88,-1.390665516257286,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.89,-1.3841932964278385,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.9,-1.3778380588337313,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.91,-1.371599208767293,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.92,-1.3654761627258267,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.93,-1.3594683484989218,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.94,-1.3535752049356233,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.95,-1.3477961819735356,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.96,-1.342130740522407,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.97,-1.3365783524059225,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.98,-1.3311385002743918,-154.5903787222419
KC-QMC,inf,Mid,0.5,6.99,-1.325810677575646,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.0,-1.3205943884968292,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.01,-1.315489147847984,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.02,-1.3104944810038432,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.03,-1.305609923962038,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.04,-1.300835023081163,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.05,-1.2961693351971917,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.06,-1.2916124275361653,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.07,-1.2871638775395695,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.08,-1.2828232729516458,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.09,-1.2785902117320802,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.1,-1.274464301939588,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.11,-1.2704451617901213,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.12,-1.2665324194531422,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.13,-1.262725713168038,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.14,-1.259024691185914,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.15,-1.2554290115367621,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.16,-1.2519383421749808,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.17,-1.2485523609211668,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.18,-1.2452707552874926,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.19,-1.2420932226523291,-154.5903787222419
KC-QMC,inf,Mid,0.5,7.2,-1.2390194699983113,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.8,76.69491937864223,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.81,72.76188696251484,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.82,68.97229762538336,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.83,65.3213531964866,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.84,61.80441062548198,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.85,58.41697705950355,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.86,55.15470507409191,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.87,52.0133880538051,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.88,48.98895571700996,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.89,46.077469781652326,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.9,43.275119766098214,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.91,40.578218922397355,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.92,37.9832002967305,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.93,35.48661291372264,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.94,33.08511808066396,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.95,30.775485807680525,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.96,28.55459134071134,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.97,26.419411803188268,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.98,24.367022943595657,-154.5903787222419
KC-QMC,inf,AA,0.66667,2.99,22.394595985591877,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.0,20.499394576763734,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.01,18.678771834092913,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.02,16.930167482292745,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.03,15.251105082163122,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.04,13.639189346897183,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.05,12.092103542527184,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.06,10.6076069707633,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.07,9.183532531023957,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.08,7.817784360144287,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.09,6.508335545833688,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.1,5.2532259128347505,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.11,4.05055987945525,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.12,2.8985043811553624,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.13,1.7952868606662378,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.14,0.7391933210310526,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.15,-0.2714335590135306,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.16,-1.2381962504296098,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.17,-2.162644141004421,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.18,-3.046275246888399,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.19,-3.8905378693307284,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.2,-4.6968321990570985,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.21,-5.466511869744863,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.22,-6.200885462021688,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.23,-6.9012179597630166,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.24,-7.568732160172658,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.25,-8.204610038606916,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.26,-8.80999407035415,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.27,-9.385988510475727,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.28,-9.933660632261308,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.29,-10.45404192697606,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.3,-10.948129264666932,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.31,-11.41688601867645,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.32,-11.861243153573014,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.33,-12.282100278855069,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.34,-12.680326668982161,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.35,-13.05676225051866,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.36,-13.412218558078166,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.37,-13.747479659505188,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.38,-14.06330305148731,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.39,-14.360420526849339,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.4,-14.63953901338391,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.41,-14.901341386663262,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.42,-15.146487256191904,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.43,-15.375613726617303,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.44,-15.589336134580662,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.45,-15.788248761818977,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.46,-15.972925525420578,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.47,-16.143920645990875,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.48,-16.301769294193946,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.49,-16.446988216921454,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.5,-16.58007634265232,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.51,-16.70151536798221,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.52,-16.81177032511914,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.53,-16.911290130839916,-154.5903787222419
KC-QMC,inf,AA,0.66667,3.54,-17.000508118217112,-154.5903787222419
