method,kT,stacking,disregistry,d,energy,energy_inf
KC-DFT-D3,inf,AB,0.0,5.38,-4.873171255399939,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.39,-4.829469348827843,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.4,-4.786194538814016,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.41,-4.743343242502306,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.42,-4.700911896012258,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.43,-4.658896954701049,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.44,-4.6172948938037734,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.45,-4.576102208608063,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.46,-4.535315415036166,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.47,-4.49493104981957,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.48,-4.454945671110181,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.49,-4.415355858480325,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.5,-4.376158213446615,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.51,-4.337349359644577,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.52,-4.29892594309058,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.53,-4.260884632531088,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.54,-4.223222119529964,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.55,-4.185935118817724,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.56,-4.149020368320635,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.57,-4.112474629597273,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.58,-4.076294687693007,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.59,-4.040477351605659,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.6,-4.0050194541108795,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.61,-3.969917852227809,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.62,-3.9351694269280415,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.63,-3.9007710837759078,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.64,-3.866719752404606,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.65,-3.833012387040071,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.66,-3.799645966500975,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.67,-3.766617494111415,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.68,-3.733923997817328,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.69,-3.7015625302447006,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.7,-3.6695301688159816,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.71,-3.6378240154881496,-154.8696519700625
